posi	dep1_4	dep1_2	dep3_4
3741	561	4305	19737
3742	564	4337	19834
3743	570	4364	19819
3744	571	4386	19808
3745	576	4447	19864
3746	579	4458	19712
3747	583	4480	19829
3748	586	4506	19825
3749	591	4525	19708
3750	592	4540	19833
3751	593	4560	19645
3752	593	4579	19480
3753	594	4592	19497
3754	597	4605	18765
3755	598	4609	19267
3756	599	4621	18996
3757	601	4627	19344
3758	602	4633	19483
3759	603	4637	19212
3760	604	4639	19110
3761	604	4646	19231
3762	606	4645	18977
3763	606	4659	19555
3764	607	4657	19468
3765	607	4657	19537
3766	607	4667	19507
3767	609	4664	19138
3768	610	4679	19449
3769	611	4686	19507
3770	612	4687	19473
3771	616	4676	19309
3772	615	4673	19161
3773	618	4689	19544
3774	619	4721	19099
3775	619	4741	19600
3776	619	4744	19492
3777	619	4750	19641
3778	620	4747	19486
3779	620	4754	19502
3780	623	4771	19714
3781	623	4773	19804
3782	623	4773	19630
3783	623	4780	19711
3784	624	4781	19764
3785	625	4789	19776
3786	625	4797	19769
3787	625	4811	19849
3788	626	4801	19738
3789	629	4804	19782
3790	632	4815	19865
3791	633	4833	19778
3792	637	4831	19859
3793	643	4829	19789
3794	652	4837	19886
3795	658	4836	19892
3796	1149	5101	19825
3797	1151	5099	19801
3798	1151	5132	19900
3799	1151	5129	19888
3800	1151	5151	19782
3801	1151	5152	19837
3802	1151	5144	19822
3803	1151	5127	19648
3804	1151	5164	19748
3805	1152	5155	19751
3806	1152	5159	19847
3807	1152	5157	19835
3808	1152	5128	19699
3809	1152	5125	19736
3810	1152	5098	19707
3811	1152	5126	19879
3812	1152	5128	19821
3813	1152	5125	19762
3814	1152	5140	19809
3815	1152	5138	19840
3816	1152	5176	19817
3817	1152	5199	19917
3818	1152	5174	19826
3819	1152	5206	19902
3820	1152	5210	19866
3821	1152	5214	19763
3822	1152	5205	19743
3823	1152	5207	19728
3824	1152	5223	19853
3825	1152	5205	19787
3826	1151	5203	19762
3827	309	2478	19772
3828	309	2500	19795
3829	309	2487	19769
3830	308	2490	19756
3831	307	2534	19779
3832	306	2523	19754
3833	305	2516	19685
3834	304	2514	19765
3835	304	2522	19789
3836	303	2531	19860
3837	303	2522	19832
3838	303	2536	19803
3839	303	2526	19785
3840	302	2508	19741
3841	301	2504	19800
3842	301	2498	19816
3843	300	2498	19782
3844	300	2492	19688
3845	296	2487	19740
3846	293	2498	19747
3847	293	2481	19701
3848	291	2480	19724
3849	291	2511	19786
3850	291	2504	19727
3851	290	2508	19708
3852	289	2522	19824
3853	289	2537	19839
3854	291	2564	19691
3855	290	2548	19710
3856	289	2533	19813
3857	289	2536	19788
3858	289	2538	19833
3859	286	2530	19821
3860	286	2531	19881
3861	285	2525	19708
3862	284	2513	19822
3863	284	2534	19811
3864	284	2550	19824
3865	283	2564	19850
3866	282	2564	19860
3867	282	2531	19689
3868	282	2518	19716
3869	282	2499	19738
3870	282	2497	19756
3871	281	2490	19779
3872	281	2487	19809
3873	281	2488	19710
3874	281	2480	19622
3875	281	2509	19834
3876	280	2515	19651
3877	280	2507	19809
3878	280	2515	19796
3879	280	2498	19820
3880	280	2501	19733
3881	280	2483	19641
3882	280	2482	19726
3883	280	2483	19688
3884	278	2484	19759
3885	278	2503	19782
3886	277	2483	19586
3887	277	2473	19533
3888	277	2464	19505
3889	276	2466	19482
3890	275	2479	19574
3891	274	2461	19505
3892	273	2474	19660
3893	273	2464	19646
3894	271	2456	19538
3895	270	2464	19711
3896	270	2464	19824
3897	270	2449	19693
3898	270	2440	19803
3899	269	2437	19815
3900	268	2437	19699
3901	266	2440	19805
3902	264	2421	19605
3903	263	2412	19456
3904	262	2399	19476
3905	262	2400	19064
3906	261	2404	19641
3907	262	2401	19370
3908	262	2392	19331
3909	263	2404	19566
3910	264	2412	19472
3911	266	2430	19302
3912	266	2444	19532
3913	267	2423	19012
3914	270	2423	19289
3915	337	3042	19138
3916	338	3066	19204
3917	339	3069	19547
3918	339	3073	19402
3919	340	3081	19616
3920	341	3082	19569
3921	341	3084	19643
3922	340	3083	19740
3923	339	3083	19242
3924	333	3082	19370
3925	331	3099	19230
3926	332	3100	19365
3927	334	3100	19619
3928	334	3105	19764
3929	333	3127	19760
3930	332	3129	19578
3931	333	3136	19716
3932	334	3138	19786
3933	332	3145	19752
3934	331	3145	19735
3935	330	3185	19869
3936	330	3184	19768
3937	329	3177	19782
3938	328	3171	19862
3939	329	3176	19789
3940	329	3180	19770
3941	330	3180	19850
3942	333	3187	19791
3943	334	3187	19836
3944	334	3187	19837
3945	330	3182	19823
3946	331	3181	19869
3947	330	3180	19817
3948	327	3173	19786
3949	331	3188	19823
3950	341	3201	19824
3951	345	3199	19787
3952	349	3202	19837
3953	352	3200	19866
3954	347	3208	19790
3955	359	3214	19842
3956	357	3216	19880
3957	359	3215	19897
3958	358	3221	19906
3959	356	3220	19884
3960	357	3223	19857
3961	360	3224	19770
3962	360	3225	19800
3963	360	3220	19742
3964	357	3210	19704
3965	351	3180	19650
3966	353	3175	19777
3967	358	3190	19748
3968	361	3193	19741
3969	362	3190	19778
3970	361	3179	19824
3971	363	3181	19818
3972	365	3182	19726
3973	361	3168	19796
3974	359	3165	19814
3975	354	3148	19771
3976	352	3144	19834
3977	352	3143	19774
3978	351	3138	19633
3979	351	3139	19711
3980	352	3140	19848
3981	353	3141	19752
3982	353	3143	19733
3983	355	3143	19742
3984	354	3142	19714
3985	359	3143	19792
3986	359	3145	19777
3987	360	3145	19849
3988	357	3142	19822
3989	356	3143	19803
3990	352	3138	19875
3991	345	3134	19839
3992	343	3132	19863
3993	343	3127	19879
3994	345	3128	19849
3995	344	3130	19798
3996	344	3131	19845
3997	340	3130	19846
3998	338	3128	19862
3999	339	3125	19794
4000	339	3121	19864
4001	337	3119	19814
4002	336	3119	19888
4003	336	3116	19824
4004	336	3116	19848
4005	334	3113	19771
4006	335	3112	19845
4007	335	3117	19849
4008	337	3120	19788
4009	339	3123	19846
4010	338	3119	19829
4011	336	3116	19883
4012	337	3114	19823
4013	337	3110	19821
4014	336	3114	19881
4015	334	3107	19823
4016	334	3109	19852
4017	331	3095	18219
4018	330	3086	18272
4019	328	3078	18337
4020	328	3046	18370
4021	323	2998	18477
4022	264	2569	18502
4023	264	2571	18507
4024	265	2576	18571
4025	266	2566	18521
4026	266	2559	18454
4027	266	2565	18451
4028	266	2559	18396
4029	266	2557	18393
4030	266	2553	18361
4031	267	2571	18671
4032	267	2574	18639
4033	267	2580	18746
4034	267	2587	18780
4035	267	2573	18722
4036	268	2579	18778
4037	267	2582	18813
4038	267	2594	18884
4039	268	2591	18852
4040	268	2595	18894
4041	268	2597	18881
4042	269	2591	18755
4043	269	2600	18807
4044	270	2601	18761
4045	304	2665	18842
4046	306	2670	18817
4047	307	2910	19872
4048	307	2922	19765
4049	307	2903	19748
4050	308	2913	19790
4051	309	2910	19727
4052	309	2907	19818
4053	310	2908	19648
4054	310	2900	19602
4055	310	2896	19650
4056	310	2896	19334
4057	310	2900	19736
4058	310	2903	19499
4059	310	2874	19533
4060	312	2849	19517
4061	313	2837	19519
4062	314	2756	19337
4063	318	2743	19456
4064	318	2732	19199
4065	320	2746	19478
4066	322	2771	19636
4067	322	2793	19484
4068	323	2788	19524
4069	5525	16734	19739
4070	5521	16641	19896
4071	5525	16656	19848
4072	5531	16633	19858
4073	5534	16648	19911
4074	5550	16806	19821
4075	5553	16798	19961
4076	5554	16846	19894
4077	5553	16861	19764
4078	5554	16904	19931
4079	5553	16833	19932
4080	5555	16933	19956
4081	5555	16939	19926
4082	5554	16906	19933
4083	5554	16907	19923
4084	5554	16984	19955
4085	5554	16993	19931
4086	5554	16959	19914
4087	5554	16859	19927
4088	5554	16876	19900
4089	5554	16826	19921
4090	5556	16895	19926
4091	5556	16900	19908
4092	5556	16878	19901
4093	5556	16917	19907
4094	5557	16894	19931
4095	5557	16959	19927
4096	5556	16936	19942
4097	5557	16976	19925
4098	5557	17018	19890
4099	5553	17073	19903
4100	5553	17091	19927
4101	5550	17072	19933
4102	5548	17043	19911
4103	5547	17058	19895
4104	5546	16956	19885
4105	5547	16979	19874
4106	5547	16946	19878
4107	5548	16956	19893
4108	5545	16909	19911
4109	5542	16856	19931
4110	5539	16827	19913
4111	5536	16724	19873
4112	5534	16698	19910
4113	5532	17391	19881
4114	5528	17354	19867
4115	5527	17348	19858
4116	5519	17271	19850
4117	5509	17282	19801
4118	5500	17228	19786
4119	5492	17135	19801
4120	5485	17057	19774
4121	5479	17032	19764
4122	5474	17023	19759
4123	5469	16998	19723
4124	5467	17001	19742
4125	5463	17194	19844
4126	5460	17268	19873
4127	5458	17251	19879
4128	5455	17225	19876
4129	5454	17207	19839
4130	5450	17173	19761
4131	5447	17452	19850
4132	5446	18527	19868
4133	5442	18518	19802
4134	5439	18505	19800
4135	5437	18489	19788
4136	5435	18471	19872
4137	5433	18466	19822
4138	5430	18460	19838
4139	5428	18445	19830
4140	5425	18414	19777
4141	5423	18389	19864
4142	5420	18394	19827
4143	4566	17209	19812
4144	4556	17200	19857
4145	4517	17187	19812
4146	4513	17172	19805
4147	4510	17161	19823
4148	4537	17139	19837
4149	4539	17116	19856
4150	4551	17092	19847
4151	4548	17049	19864
4152	4545	17012	19835
4153	4542	16990	19855
4154	4541	16979	19847
4155	4551	16959	19847
4156	4529	16839	19679
4157	4531	16834	19772
4158	4539	16825	19850
4159	4542	16817	19788
4160	4542	16808	19860
4161	4542	16796	19812
4162	4549	16787	19868
4163	4550	16778	19811
4164	4545	16763	19835
4165	4533	16731	19828
4166	4521	16715	19786
4167	4517	16701	19701
4168	4509	16685	19560
4169	4481	16667	19506
4170	4490	16600	19634
4171	4476	16592	19475
4172	4489	16598	19484
4173	4503	16711	19512
4174	4485	16791	19496
4175	6442	19158	19834
4176	6495	19119	19881
4177	6529	19058	19950
4178	6546	19096	19954
4179	6577	19107	19929
4180	6617	19250	19903
4181	6637	19228	19860
4182	6651	19293	19894
4183	6661	19240	19891
4184	6666	19167	19878
4185	6682	19178	19854
4186	6696	19148	19906
4187	6701	19096	19890
4188	6723	19081	19894
4189	6727	19075	19936
4190	6728	19033	19887
4191	6726	19080	19916
4192	6740	19053	19870
4193	6758	19038	19925
4194	6778	19117	19970
4195	6791	19100	19968
4196	6796	19128	19924
4197	6801	19119	19979
4198	6804	19113	19904
4199	6810	19123	19876
4200	6820	19128	19898
4201	6838	19120	19871
4202	6845	19092	19838
4203	6866	19123	19887
4204	6865	19031	19843
4205	6855	18995	19800
4206	6845	18906	19816
4207	6839	18794	19713
4208	6830	18715	19664
4209	6828	18708	19597
4210	6828	18677	19579
4211	6833	18617	19680
4212	6837	18683	19740
4213	6837	18605	19651
4214	6841	18591	19604
4215	6844	18378	19406
4216	6842	18519	19550
4217	6821	18256	19445
4218	6815	18249	19696
4219	6796	18008	19699
4220	6789	18023	19685
4221	6789	18015	19885
4222	6791	18524	19897
4223	6789	18471	19878
4224	6775	18409	19894
4225	6780	18350	19841
4226	6779	18162	19949
4227	6779	18206	19836
4228	6760	17983	19768
4229	6747	17900	19805
4230	6733	17878	19852
4231	6726	17741	19869
4232	6721	17710	19874
4233	6697	17674	19850
4234	6669	17607	19849
4235	6623	17585	19821
4236	6604	17551	19773
4237	6594	17548	19849
4238	6605	17513	19856
4239	6607	17523	19882
4240	6572	17455	19900
4241	6554	17440	19906
4242	6563	17467	19885
4243	6568	17471	19879
4244	6561	17489	19888
4245	6561	17483	19900
4246	6547	17511	19907
4247	6512	17415	19909
4248	6483	17399	19895
4249	6396	17340	19844
4250	6336	17272	19867
4251	6313	17287	19887
4252	6425	17599	19913
4253	6722	18331	19913
4254	6854	19478	19907
4255	6907	19720	19917
4256	6907	19768	19935
4257	6974	19819	19930
4258	7085	19802	19915
4259	7257	19895	19942
4260	7607	19909	19953
4261	7615	19930	19967
4262	7624	19861	19912
4263	7629	19880	19930
4264	7633	19826	19900
4265	7632	19824	19906
4266	7623	19801	19888
4267	7619	19779	19917
4268	7608	19723	19847
4269	7604	19711	19856
4270	7602	19707	19896
4271	7589	19657	19870
4272	7552	19179	19848
4273	7474	19052	19880
4274	7458	18885	19858
4275	7389	18523	19826
4276	7243	18308	19747
4277	7219	18201	19705
4278	7201	18164	19810
4279	7180	18097	19792
4280	7173	17990	19796
4281	7151	17924	19783
4282	6969	16764	19540
4283	6949	16942	19684
4284	6947	16987	19672
4285	6940	16994	19660
4286	6918	16865	19653
4287	6915	16885	19631
4288	6918	16920	19659
4289	6914	16805	19683
4290	6905	16792	19678
4291	6885	16732	19605
4292	6850	16698	19560
4293	6732	16562	19186
4294	6684	16315	19070
4295	4292	9534	18827
4296	4267	9505	18776
4297	4149	9469	18744
4298	4157	9453	18635
4299	4160	9456	18594
4300	4162	9462	18593
4301	4172	9470	18606
4302	4175	9487	18533
4303	4180	9504	18485
4304	4927	10342	19889
4305	4926	10386	19869
4306	4929	10402	19892
4307	4928	10447	19820
4308	4929	10484	19850
4309	4935	10504	19869
4310	4928	10515	19796
4311	4928	10551	19889
4312	4924	10594	19822
4313	4916	10609	19857
4314	4921	10642	19830
4315	4918	10670	19869
4316	4932	10701	19873
4317	4951	10751	19891
4318	4980	10808	19737
4319	5009	10830	19736
4320	5022	10829	19697
4321	5020	10836	19797
4322	5049	11037	19741
4323	7994	15090	19897
4324	8042	15178	19931
4325	8068	15298	19905
4326	8087	15326	19827
4327	8097	15331	19836
4328	8109	15328	19908
4329	8121	15339	19894
4330	8129	15320	19851
4331	8138	15300	19875
4332	8150	15268	19825
4333	8161	15247	19861
4334	8175	15236	19849
4335	8177	15204	19833
4336	8189	15203	19840
4337	8191	15201	19864
4338	8221	15227	19852
4339	8245	15188	19863
4340	8267	15178	19920
4341	8071	14806	17773
4342	8086	14957	17941
4343	8109	15385	18259
4344	8122	15550	18354
4345	8287	15615	18479
4346	8289	15684	18544
4347	8292	15721	18729
4348	8294	15777	19166
4349	8299	15791	19237
4350	8310	15866	19448
4351	8338	16050	19742
4352	8351	16060	19756
4353	8354	16070	19878
4354	8352	16055	19851
4355	8348	16046	19763
4356	8347	16030	19725
4357	8343	15996	19738
4358	8348	15987	19807
4359	8126	15770	19655
4360	7671	15693	19737
4361	7671	15513	19719
4362	7669	15434	19638
4363	7670	15422	19707
4364	7668	15400	19751
4365	7666	15382	19814
4366	7662	15350	19683
4367	7663	15347	19871
4368	7661	15386	19717
4369	7659	15437	19840
4370	7659	15435	19907
4371	7681	15629	19960
4372	7672	15653	19894
4373	7661	15643	19849
4374	7657	15636	19919
4375	7648	15620	19857
4376	7646	15615	19879
4377	7635	15603	19881
4378	7629	15594	19863
4379	7619	15568	19828
4380	7614	15563	19846
4381	7611	15540	19841
4382	7601	15507	19849
4383	7596	15518	19888
4384	7587	15492	19837
4385	7577	15501	19824
4386	7570	15506	19880
4387	7566	15510	19908
4388	4965	11662	14802
4389	4968	11773	15065
4390	4967	11803	15232
4391	4970	11857	16117
4392	4942	11724	16284
4393	4941	11731	16515
4394	4942	11769	16795
4395	4939	11772	16845
4396	4938	11789	17044
4397	4937	11791	17127
4398	4930	11798	17387
4399	4929	11815	17628
4400	4925	11834	17803
4401	4918	11851	17862
4402	4906	11891	18285
4403	946	4953	15314
4404	934	4905	15312
4405	924	4897	15355
4406	879	4765	15390
4407	831	4689	15408
4408	751	4478	15407
4409	718	4438	15416
4410	607	4498	19619
4411	604	4491	19884
4412	603	4483	19935
4413	602	4459	19945
4414	600	4467	19934
4415	600	4461	19938
4416	599	4462	19935
4417	599	4460	19942
4418	592	4457	19945
4419	589	4456	19951
4420	580	4456	19931
4421	580	4453	19924
4422	579	4451	19911
4423	579	4449	19924
4424	579	4442	19944
4425	579	4106	19951
4426	578	4117	19955
4427	577	4110	19958
4428	577	4117	19939
4429	577	4124	19955
4430	577	4127	19870
4431	578	4126	19937
4432	553	3693	17651
4433	553	3377	18649
4434	556	3327	19160
4435	556	3310	19227
4436	559	3287	19538
4437	557	3294	19798
4438	561	3300	19971
4439	563	3352	19900
4440	828	4460	19974
4441	833	4524	19918
4442	843	4648	19979
4443	842	4671	19930
4444	842	4698	19929
4445	849	4737	19900
4446	849	4740	19954
4447	852	4748	19932
4448	800	4744	19938
4449	803	4750	19927
4450	802	4759	19838
4451	803	4756	19943
4452	811	4769	19952
4453	817	4777	19955
4454	818	4786	19956
4455	824	4804	19882
4456	823	4815	19868
4457	825	4829	19888
4458	825	4846	19852
4459	825	4862	19861
4460	829	4896	19882
4461	833	4917	19812
4462	838	4945	19915
4463	840	4971	19850
4464	851	4993	19884
4465	855	5003	19879
4466	861	5014	19875
4467	869	5047	19881
4468	871	5056	19873
4469	873	5081	19760
4470	876	5095	19826
4471	878	5091	19837
4472	879	5104	19868
4473	883	5111	19801
4474	890	5135	19900
4475	893	5136	19903
4476	899	5158	19867
4477	903	5177	19823
4478	897	5158	19805
4479	886	5111	19873
4480	884	5083	19875
4481	879	5058	19795
4482	880	5053	19865
4483	881	5047	19796
4484	882	5046	19863
4485	885	5084	19840
4486	884	5113	19824
4487	877	5148	19818
4488	877	5211	19860
4489	861	5231	19841
4490	867	5251	19844
4491	865	5289	19897
4492	873	5312	19847
4493	903	5307	19841
4494	901	5281	19856
4495	897	5273	19812
4496	899	5272	19877
4497	898	5269	19681
4498	897	5253	19522
4499	892	5212	19883
4500	877	5114	19789
4501	876	5075	19895
4502	874	5061	19882
4503	882	5087	19821
4504	889	5114	19957
4505	888	5132	19886
4506	887	5142	19929
4507	888	5139	19782
4508	890	5138	19911
4509	894	5143	19899
4510	896	5148	19858
4511	894	5167	19863
4512	891	5167	19782
4513	888	5161	19756
4514	880	5162	19844
4515	879	5173	19851
4516	873	5175	19919
4517	874	5154	19707
4518	873	5175	19868
4519	874	5194	19809
4520	877	5194	19860
4521	876	5228	19978
4522	875	5224	19916
4523	875	5303	19852
4524	878	5357	19817
4525	880	5366	19893
4526	880	5372	19825
4527	879	5411	19860
4528	877	5434	19826
4529	881	5474	19730
4530	882	5491	19691
4531	881	5510	19690
4532	880	5509	19706
4533	879	5516	19711
4534	878	5552	19793
4535	880	5538	19692
4536	881	5533	19701
4537	881	5556	19843
4538	881	5566	19743
4539	881	5575	19357
4540	879	5579	19502
4541	880	5538	18003
4542	874	5486	18135
4543	867	5499	18918
4544	856	5502	19048
4545	849	5508	19471
4546	845	5476	19094
4547	598	4022	19443
4548	581	3987	19645
4549	575	3976	19541
4550	567	3970	19331
4551	563	3965	19485
4552	559	3949	19032
4553	559	3950	19374
4554	567	3972	19803
4555	573	3995	19500
4556	576	3992	19520
4557	578	4002	19634
4558	577	4001	19785
4559	580	4006	19898
4560	579	4006	19951
4561	578	4015	19739
4562	574	4011	19773
4563	574	4024	19941
4564	574	4035	19928
4565	579	4049	19933
4566	579	4055	19950
4567	583	4058	19920
4568	584	4064	19942
4569	588	4081	19938
4570	588	4093	19953
4571	586	4093	19936
4572	583	4080	19909
4573	584	4090	19902
4574	579	4092	19908
4575	581	4097	19936
4576	578	4087	19938
4577	583	4109	19948
4578	584	4113	19939
4579	587	4126	19911
4580	586	4134	19932
4581	584	4140	19868
4582	585	4148	19900
4583	581	4139	19563
4584	580	4140	19674
4585	580	4149	19782
4586	579	4153	19853
4587	576	4156	19865
4588	584	4162	19865
4589	589	4178	19881
4590	592	4198	19912
4591	604	4208	19919
4592	610	4206	19834
4593	613	4204	19942
4594	616	4194	19887
4595	619	4209	19900
4596	623	4218	19878
4597	626	4219	19913
4598	629	4234	19917
4599	632	4232	19920
4600	637	4249	19920
4601	643	4283	19808
4602	644	4290	19914
4603	644	4313	19914
4604	645	4319	19939
4605	646	4347	19944
4606	647	4362	19869
4607	651	4386	19844
4608	652	4404	19939
4609	652	4422	19826
4610	655	4446	19842
4611	657	4452	19868
4612	657	4458	19813
4613	662	4472	19905
4614	666	4479	19830
4615	668	4484	19867
4616	668	4485	19860
4617	668	4487	19870
4618	668	4491	19885
4619	669	4499	19848
4620	672	4507	19767
4621	673	4509	19814
4622	673	4513	19829
4623	674	4518	19856
4624	674	4516	19781
4625	674	4520	19875
4626	674	4521	19881
4627	674	4527	19843
4628	675	4541	19794
4629	678	4544	19803
4630	679	4550	19867
4631	679	4555	19871
4632	680	4570	19807
4633	681	4582	19862
4634	682	4570	19783
4635	682	4571	19855
4636	683	4573	19833
4637	639	4447	19816
4638	643	4448	19813
4639	643	4449	19847
4640	645	4444	19809
4641	646	4450	19836
4642	649	4460	19898
4643	650	4461	19791
4644	649	4459	19803
4645	648	4466	19832
4646	647	4482	19804
4647	646	4481	19861
4648	650	4487	19738
4649	653	4505	19557
4650	656	4506	19878
4651	651	4476	19775
4652	649	4479	19885
4653	648	4484	19877
4654	648	4461	19765
4655	649	4448	19943
4656	648	4452	19875
4657	646	4459	19915
4658	643	4461	19760
4659	1823	8514	19925
4660	1824	8511	19904
4661	1831	8526	19881
4662	1827	8559	19893
4663	1833	8579	19865
4664	1825	8572	19809
4665	1832	8576	19895
4666	1814	8554	19884
4667	1049	5884	19909
4668	1051	5884	19723
4669	1053	5884	19863
4670	1054	5884	19818
4671	1056	5884	19853
4672	1057	5884	19969
4673	1052	5879	19902
4674	1049	5857	19845
4675	1049	5856	19818
4676	1050	5867	19888
4677	1045	5843	19779
4678	1048	5876	19872
4679	1048	5870	19813
4680	1046	5870	19840
4681	1036	5866	19779
4682	1034	5867	19781
4683	1044	5868	19786
4684	1038	5838	19806
4685	1038	5829	19868
4686	1041	5824	19803
4687	1040	5829	19778
4688	1042	5842	19888
4689	1042	5832	19836
4690	1061	5831	19421
4691	1057	5830	19770
4692	1056	5821	19339
4693	1054	5809	18826
4694	1053	5792	18989
4695	1051	5761	18565
4696	1052	5755	18641
4697	1050	5730	18356
